Info 0    [16:09:46.090] Starting TS Server
Info 2929 [16:39:30.031] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2930 [16:39:30.035] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 444 structureChanged: false Elapsed: 4.445386052131653ms
Info 2931 [16:39:30.035] Different program with same set of files:: structureIsReused:: 2
Info 2932 [16:39:30.540] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2933 [16:39:30.546] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 445 structureChanged: false Elapsed: 5.0127739906311035ms
Info 2934 [16:39:30.546] Different program with same set of files:: structureIsReused:: 2
Info 2935 [16:39:30.546] getCompletionData: Get current token: 0.005651950836181641
Info 2936 [16:39:30.546] getCompletionData: Is inside comment: 0.026897072792053223
Info 2937 [16:39:30.546] getCompletionData: Get previous token 1: 0.025699973106384277
Info 2938 [16:39:30.546] getCompletionData: Get previous token 2: 0.1414729356765747
Info 2939 [16:39:30.546] getCompletionsAtPosition: isCompletionListBlocker: 0.10868096351623535
Info 2940 [16:39:30.553] getSymbolsFromOtherSourceFileExports: Using cached list
Info 2941 [16:39:30.554] getCompletionData: Semantic work: 7.19699501991272
Info 2942 [16:39:30.557] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 3.719852089881897
Info 2943 [16:39:32.216] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2944 [16:39:32.220] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 446 structureChanged: false Elapsed: 4.364338040351868ms
Info 2945 [16:39:32.220] Different program with same set of files:: structureIsReused:: 2
Info 2946 [16:39:32.221] getCompletionData: Get current token: 0.021885037422180176
Info 2947 [16:39:32.221] getCompletionData: Is inside comment: 0.33110296726226807
Info 2948 [16:39:32.221] getCompletionData: Get previous token 1: 0.024989962577819824
Info 2949 [16:39:32.222] getCompletionData: Get previous token 2: 0.06575393676757812
Info 2950 [16:39:32.222] getCompletionsAtPosition: isCompletionListBlocker: 0.023851990699768066
Info 2951 [16:39:32.227] getSymbolsFromOtherSourceFileExports: Recomputing list for details entry
Info 2952 [16:39:32.228] forEachExternalModuleToImportFrom: filtered out 0 modules by package.json contents
Info 2953 [16:39:32.241] getSymbolsFromOtherSourceFileExports: 14.563876986503601
Info 2954 [16:39:32.242] getCompletionData: Semantic work: 20.320541977882385
Info 2955 [16:39:32.245] getCompletionData: Get current token: 0.012349963188171387
Info 2956 [16:39:32.245] getCompletionData: Is inside comment: 0.034040093421936035
Info 2957 [16:39:32.245] getCompletionData: Get previous token 1: 0.01876509189605713
Info 2958 [16:39:32.245] getCompletionData: Get previous token 2: 0.028231024742126465
Info 2959 [16:39:32.245] getCompletionsAtPosition: isCompletionListBlocker: 0.020631074905395508
Info 2960 [16:39:32.257] getSymbolsFromOtherSourceFileExports: Recomputing list for details entry
Info 2961 [16:39:32.257] forEachExternalModuleToImportFrom: filtered out 0 modules by package.json contents
Info 2962 [16:39:32.265] getSymbolsFromOtherSourceFileExports: 8.534196019172668
Info 2963 [16:39:32.266] getCompletionData: Semantic work: 20.31221103668213
Info 2964 [16:39:34.443] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2965 [16:39:34.449] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 447 structureChanged: false Elapsed: 6.454881072044373ms
Info 2966 [16:39:34.449] Different program with same set of files:: structureIsReused:: 2
Info 2967 [16:39:38.218] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2968 [16:39:38.223] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 448 structureChanged: false Elapsed: 5.506454944610596ms
Info 2969 [16:39:38.224] Different program with same set of files:: structureIsReused:: 2
Info 2970 [16:39:38.225] getCompletionData: Get current token: 0.010199904441833496
Info 2971 [16:39:38.225] getCompletionData: Is inside comment: 0.037574052810668945
Info 2972 [16:39:38.225] getCompletionData: Get previous token 1: 0.02828395366668701
Info 2973 [16:39:38.225] getCompletionData: Get previous token 2: 0.028496980667114258
Info 2974 [16:39:38.225] getCompletionsAtPosition: isCompletionListBlocker: 0.003834962844848633
Info 2975 [16:39:38.229] getSymbolsFromOtherSourceFileExports: Using cached list
Info 2976 [16:39:38.229] getCompletionData: Semantic work: 4.104915022850037
Info 2977 [16:39:38.233] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 4.296782970428467
Info 2978 [16:39:39.223] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2979 [16:39:39.228] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 449 structureChanged: false Elapsed: 5.183109998703003ms
Info 2980 [16:39:39.229] Different program with same set of files:: structureIsReused:: 2
Info 2981 [16:39:40.266] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2982 [16:39:40.270] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 450 structureChanged: false Elapsed: 3.57355797290802ms
Info 2983 [16:39:40.270] Different program with same set of files:: structureIsReused:: 2
Info 2984 [16:39:40.270] getCompletionData: Get current token: 0.03210604190826416
Info 2985 [16:39:40.270] getCompletionData: Is inside comment: 0.010388016700744629
Info 2986 [16:39:40.270] getCompletionData: Get previous token 1: 0.04359793663024902
Info 2987 [16:39:40.270] getCompletionData: Get previous token 2: 0.028728961944580078
Info 2988 [16:39:40.270] getCompletionsAtPosition: isCompletionListBlocker: 0.00453495979309082
Info 2989 [16:39:40.274] getSymbolsFromOtherSourceFileExports: Recomputing list for details entry
Info 2990 [16:39:40.274] forEachExternalModuleToImportFrom: filtered out 0 modules by package.json contents
Info 2991 [16:39:40.280] getSymbolsFromOtherSourceFileExports: 6.3501269817352295
Info 2992 [16:39:40.281] getCompletionData: Semantic work: 10.236792087554932
Info 2993 [16:39:40.285] getCompletionData: Get current token: 0.02064192295074463
Info 2994 [16:39:40.285] getCompletionData: Is inside comment: 0.029513955116271973
Info 2995 [16:39:40.285] getCompletionData: Get previous token 1: 0.037994980812072754
Info 2996 [16:39:40.285] getCompletionData: Get previous token 2: 0.03471696376800537
Info 2997 [16:39:40.285] getCompletionsAtPosition: isCompletionListBlocker: 0.004287004470825195
Info 2998 [16:39:40.289] getSymbolsFromOtherSourceFileExports: Recomputing list for details entry
Info 2999 [16:39:40.289] forEachExternalModuleToImportFrom: filtered out 0 modules by package.json contents
Info 3000 [16:39:40.303] getSymbolsFromOtherSourceFileExports: 14.313249945640564
Info 3001 [16:39:40.303] getCompletionData: Semantic work: 17.93168795108795
Info 3002 [16:39:41.406] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3003 [16:39:41.414] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 451 structureChanged: false Elapsed: 7.03548800945282ms
Info 3004 [16:39:41.414] Different program with same set of files:: structureIsReused:: 2
Info 3005 [16:39:41.416] getCompletionData: Get current token: 0.011310100555419922
Info 3006 [16:39:41.416] getCompletionData: Is inside comment: 0.03572201728820801
Info 3007 [16:39:41.416] getCompletionData: Get previous token 1: 0.0247420072555542
Info 3008 [16:39:41.416] getCompletionData: Get previous token 2: 0.026085972785949707
Info 3009 [16:39:41.416] getCompletionsAtPosition: isCompletionListBlocker: 0.0031549930572509766
Info 3010 [16:39:41.421] getSymbolsFromOtherSourceFileExports: Using cached list
Info 3011 [16:39:41.421] getCompletionData: Semantic work: 5.186354994773865
Info 3012 [16:39:41.426] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 5.2931050062179565
Info 3013 [16:39:41.996] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3014 [16:39:42.004] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 452 structureChanged: false Elapsed: 7.922767996788025ms
Info 3015 [16:39:42.004] Different program with same set of files:: structureIsReused:: 2
Info 3016 [16:39:42.919] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3017 [16:39:42.928] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 453 structureChanged: false Elapsed: 9.17388904094696ms
Info 3018 [16:39:42.928] Different program with same set of files:: structureIsReused:: 2
Info 3019 [16:39:44.022] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3020 [16:39:44.031] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 454 structureChanged: false Elapsed: 8.758998990058899ms
Info 3021 [16:39:44.031] Different program with same set of files:: structureIsReused:: 2
Info 3022 [16:39:44.032] getCompletionData: Get current token: 0.015326976776123047
Info 3023 [16:39:44.032] getCompletionData: Is inside comment: 0.04315900802612305
Info 3024 [16:39:44.032] getCompletionData: Get previous token 1: 0.029397964477539062
Info 3025 [16:39:44.032] getCompletionData: Get previous token 2: 0.03485703468322754
Info 3026 [16:39:44.032] getCompletionsAtPosition: isCompletionListBlocker: 0.012317061424255371
Info 3027 [16:39:44.038] getSymbolsFromOtherSourceFileExports: Using cached list
Info 3028 [16:39:44.039] getCompletionData: Semantic work: 6.463533997535706
Info 3029 [16:39:44.046] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 5.068477034568787
Info 3030 [16:39:44.288] getCompletionData: Get current token: 0.009742975234985352
Info 3031 [16:39:44.288] getCompletionData: Is inside comment: 0.0386960506439209
Info 3032 [16:39:44.288] getCompletionData: Get previous token 1: 0.029026031494140625
Info 3033 [16:39:44.288] getCompletionData: Get previous token 2: 0.03639793395996094
Info 3034 [16:39:44.288] getCompletionsAtPosition: isCompletionListBlocker: 0.012858033180236816
Info 3035 [16:39:44.300] getSymbolsFromOtherSourceFileExports: Using cached list
Info 3036 [16:39:44.300] getCompletionData: Semantic work: 11.772930026054382
Info 3037 [16:39:44.306] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 5.222075939178467
Info 3038 [16:39:44.313] getCompletionData: Get current token: 0.011753082275390625
Info 3039 [16:39:44.313] getCompletionData: Is inside comment: 0.037564992904663086
Info 3040 [16:39:44.313] getCompletionData: Get previous token 1: 0.027500033378601074
Info 3041 [16:39:44.314] getCompletionData: Get previous token 2: 0.03941702842712402
Info 3042 [16:39:44.315] getCompletionsAtPosition: isCompletionListBlocker: 0.014804959297180176
Info 3043 [16:39:44.328] getSymbolsFromOtherSourceFileExports: Using cached list
Info 3044 [16:39:44.329] getCompletionData: Semantic work: 13.648115992546082
Info 3045 [16:39:44.335] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 5.6266820430755615
Info 3046 [16:39:47.738] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3047 [16:39:47.743] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 455 structureChanged: false Elapsed: 5.065485000610352ms
Info 3048 [16:39:47.743] Different program with same set of files:: structureIsReused:: 2
Info 3049 [16:39:48.495] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3050 [16:39:48.500] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 456 structureChanged: false Elapsed: 4.393732070922852ms
Info 3051 [16:39:48.500] Different program with same set of files:: structureIsReused:: 2
Info 3052 [16:39:49.873] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3053 [16:39:49.877] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 457 structureChanged: false Elapsed: 4.166293025016785ms
Info 3054 [16:39:49.877] Different program with same set of files:: structureIsReused:: 2
Info 3055 [16:39:49.878] getCompletionData: Get current token: 0.008870959281921387
Info 3056 [16:39:49.878] getCompletionData: Is inside comment: 0.02560102939605713
Info 3057 [16:39:49.878] getCompletionData: Get previous token 1: 0.016677021980285645
Info 3058 [16:39:49.878] getCompletionData: Get previous token 2: 0.019667983055114746
Info 3059 [16:39:49.878] getCompletionsAtPosition: isCompletionListBlocker: 0.002848982810974121
Info 3060 [16:39:49.878] Returning an empty list because completion was requested in an invalid position.
Info 3061 [16:39:50.675] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3062 [16:39:50.681] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 458 structureChanged: false Elapsed: 6.283388018608093ms
Info 3063 [16:39:50.681] Different program with same set of files:: structureIsReused:: 2
Info 3064 [16:39:50.907] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3065 [16:39:50.913] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 459 structureChanged: false Elapsed: 5.859910011291504ms
Info 3066 [16:39:50.913] Different program with same set of files:: structureIsReused:: 2
Info 3067 [16:39:51.154] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3068 [16:39:51.160] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 460 structureChanged: false Elapsed: 5.8742979764938354ms
Info 3069 [16:39:51.161] Different program with same set of files:: structureIsReused:: 2
Info 3070 [16:39:51.760] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3071 [16:39:51.768] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 461 structureChanged: false Elapsed: 7.255089998245239ms
Info 3072 [16:39:51.768] Different program with same set of files:: structureIsReused:: 2
Info 3073 [16:39:53.690] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3074 [16:39:53.702] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 462 structureChanged: false Elapsed: 11.390533924102783ms
Info 3075 [16:39:53.702] Different program with same set of files:: structureIsReused:: 2
Info 3076 [16:39:54.233] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3077 [16:39:54.237] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 463 structureChanged: false Elapsed: 3.9692410230636597ms
Info 3078 [16:39:54.237] Different program with same set of files:: structureIsReused:: 2
Info 3079 [16:39:54.237] getCompletionData: Get current token: 0.018154025077819824
Info 3080 [16:39:54.237] getCompletionData: Is inside comment: 0.026819944381713867
Info 3081 [16:39:54.238] getCompletionData: Get previous token 1: 0.01801598072052002
Info 3082 [16:39:54.238] getCompletionData: Get previous token 2: 0.03246498107910156
Info 3083 [16:39:54.238] getCompletionsAtPosition: isCompletionListBlocker: 0.012908935546875
Info 3084 [16:39:54.242] getSymbolsFromOtherSourceFileExports: Using cached list
Info 3085 [16:39:54.243] getCompletionData: Semantic work: 5.0959320068359375
Info 3086 [16:39:54.246] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 3.5152459144592285
Info 3087 [16:39:54.934] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3088 [16:39:54.941] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 464 structureChanged: false Elapsed: 6.094334959983826ms
Info 3089 [16:39:54.941] Different program with same set of files:: structureIsReused:: 2
Info 3090 [16:39:55.266] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3091 [16:39:55.273] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 465 structureChanged: false Elapsed: 7.256269931793213ms
Info 3092 [16:39:55.273] Different program with same set of files:: structureIsReused:: 2
Info 3093 [16:40:02.492] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3094 [16:40:02.496] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 466 structureChanged: false Elapsed: 3.8528419733047485ms
Info 3095 [16:40:02.496] Different program with same set of files:: structureIsReused:: 2
Info 3096 [16:40:02.499] getCompletionData: Get current token: 0.017346978187561035
Info 3097 [16:40:02.499] getCompletionData: Is inside comment: 0.0472790002822876
Info 3098 [16:40:02.499] getCompletionData: Get previous token 1: 0.02808201313018799
Info 3099 [16:40:02.499] getCompletionsAtPosition: isCompletionListBlocker: 0.003610968589782715
Info 3100 [16:40:02.547] getCompletionData: Semantic work: 47.788354992866516
Info 3101 [16:40:02.581] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 34.15852200984955
Info 3102 [16:40:03.323] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3103 [16:40:03.328] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 467 structureChanged: false Elapsed: 4.97196102142334ms
Info 3104 [16:40:03.328] Different program with same set of files:: structureIsReused:: 2
Info 3105 [16:40:03.736] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3106 [16:40:03.742] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 468 structureChanged: false Elapsed: 5.456524968147278ms
Info 3107 [16:40:03.742] Different program with same set of files:: structureIsReused:: 2
Info 3108 [16:40:04.118] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3109 [16:40:04.122] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 469 structureChanged: false Elapsed: 4.022568941116333ms
Info 3110 [16:40:04.122] Different program with same set of files:: structureIsReused:: 2
Info 3111 [16:40:04.123] getCompletionData: Get current token: 0.049884915351867676
Info 3112 [16:40:04.123] getCompletionData: Is inside comment: 0.015025973320007324
Info 3113 [16:40:04.123] getCompletionData: Get previous token 1: 0.05635201930999756
Info 3114 [16:40:04.123] getCompletionsAtPosition: isCompletionListBlocker: 0.004311919212341309
Info 3115 [16:40:04.160] getCompletionData: Semantic work: 36.93775403499603
Info 3116 [16:40:04.199] getCompletionData: Get current token: 0.024116039276123047
Info 3117 [16:40:04.199] getCompletionData: Is inside comment: 0.013210058212280273
Info 3118 [16:40:04.199] getCompletionData: Get previous token 1: 0.040856003761291504
Info 3119 [16:40:04.199] getCompletionsAtPosition: isCompletionListBlocker: 0.0045659542083740234
Info 3120 [16:40:04.206] getCompletionData: Semantic work: 6.3038489818573
Info 3121 [16:40:04.931] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3122 [16:40:04.936] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 470 structureChanged: false Elapsed: 4.9607789516448975ms
Info 3123 [16:40:04.936] Different program with same set of files:: structureIsReused:: 2
Info 3124 [16:40:04.936] getCompletionData: Get current token: 0.008432984352111816
Info 3125 [16:40:04.937] getCompletionData: Is inside comment: 0.039523959159851074
Info 3126 [16:40:04.937] getCompletionData: Get previous token 1: 0.023820996284484863
Info 3127 [16:40:04.937] getCompletionData: Get previous token 2: 0.03029000759124756
Info 3128 [16:40:04.937] getCompletionsAtPosition: isCompletionListBlocker: 0.0038040876388549805
Info 3129 [16:40:04.949] getCompletionData: Semantic work: 12.653808951377869
Info 3130 [16:40:04.950] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.4946960210800171
Info 3131 [16:40:05.660] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3132 [16:40:05.664] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 471 structureChanged: false Elapsed: 3.826583981513977ms
Info 3133 [16:40:05.664] Different program with same set of files:: structureIsReused:: 2
Info 3134 [16:40:05.837] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3135 [16:40:05.843] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 472 structureChanged: false Elapsed: 5.203939080238342ms
Info 3136 [16:40:05.843] Different program with same set of files:: structureIsReused:: 2
Info 3137 [16:40:06.099] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3138 [16:40:06.109] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 473 structureChanged: false Elapsed: 9.671422958374023ms
Info 3139 [16:40:06.109] Different program with same set of files:: structureIsReused:: 2
Info 3140 [16:40:08.185] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3141 [16:40:08.189] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 474 structureChanged: false Elapsed: 4.4021689891815186ms
Info 3142 [16:40:08.189] Different program with same set of files:: structureIsReused:: 2
Info 3143 [16:40:09.428] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3144 [16:40:09.433] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 475 structureChanged: false Elapsed: 4.943068027496338ms
Info 3145 [16:40:09.433] Different program with same set of files:: structureIsReused:: 2
Info 3146 [16:40:11.060] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3147 [16:40:11.064] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 476 structureChanged: false Elapsed: 4.766757011413574ms
Info 3148 [16:40:11.064] Different program with same set of files:: structureIsReused:: 2
Info 3149 [16:40:11.065] getCompletionData: Get current token: 0.009724974632263184
Info 3150 [16:40:11.065] getCompletionData: Is inside comment: 0.045742034912109375
Info 3151 [16:40:11.065] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
Info 3152 [16:40:13.329] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3153 [16:40:13.335] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 477 structureChanged: false Elapsed: 6.068831086158752ms
Info 3154 [16:40:13.335] Different program with same set of files:: structureIsReused:: 2
Info 3155 [16:40:13.832] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3156 [16:40:13.836] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 478 structureChanged: false Elapsed: 3.999634027481079ms
Info 3157 [16:40:13.836] Different program with same set of files:: structureIsReused:: 2
Info 3158 [16:40:14.197] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3159 [16:40:14.201] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 479 structureChanged: false Elapsed: 4.635458946228027ms
Info 3160 [16:40:14.202] Different program with same set of files:: structureIsReused:: 2
Info 3161 [16:40:14.203] getCompletionData: Get current token: 0.009456992149353027
Info 3162 [16:40:14.203] getCompletionData: Is inside comment: 0.045371055603027344
Info 3163 [16:40:14.203] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
Info 3164 [16:40:14.996] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3165 [16:40:15.002] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 480 structureChanged: false Elapsed: 6.137844085693359ms
Info 3166 [16:40:15.002] Different program with same set of files:: structureIsReused:: 2
Info 3167 [16:40:15.852] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3168 [16:40:15.856] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 481 structureChanged: false Elapsed: 3.8898249864578247ms
Info 3169 [16:40:15.856] Different program with same set of files:: structureIsReused:: 2
Info 3170 [16:40:15.857] getCompletionData: Get current token: 0.009652018547058105
Info 3171 [16:40:15.857] getCompletionData: Is inside comment: 0.046106934547424316
Info 3172 [16:40:15.857] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
Info 3173 [16:40:15.870] getCompletionData: Get current token: 0.008190035820007324
Info 3174 [16:40:15.870] getCompletionData: Is inside comment: 0.04535496234893799
Info 3175 [16:40:15.870] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
Info 3176 [16:40:15.870] getCompletionData: Get current token: 0.007063031196594238
Info 3177 [16:40:15.871] getCompletionData: Is inside comment: 0.04034101963043213
Info 3178 [16:40:15.871] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
Info 3179 [16:40:16.069] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3180 [16:40:16.074] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 482 structureChanged: false Elapsed: 5.44520902633667ms
Info 3181 [16:40:16.074] Different program with same set of files:: structureIsReused:: 2
Info 3182 [16:40:16.561] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3183 [16:40:16.565] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 483 structureChanged: false Elapsed: 4.717492938041687ms
Info 3184 [16:40:16.565] Different program with same set of files:: structureIsReused:: 2
Info 3185 [16:40:30.593] Format host information updated
Info 3186 [16:40:32.266] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3187 [16:40:32.270] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 484 structureChanged: false Elapsed: 4.534740090370178ms
Info 3188 [16:40:32.270] Different program with same set of files:: structureIsReused:: 2
Info 3189 [16:40:33.016] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3190 [16:40:33.020] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 485 structureChanged: false Elapsed: 4.000849962234497ms
Info 3191 [16:40:33.020] Different program with same set of files:: structureIsReused:: 2
Info 3192 [16:40:33.354] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3193 [16:40:33.360] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 486 structureChanged: false Elapsed: 6.218315005302429ms
Info 3194 [16:40:33.361] Different program with same set of files:: structureIsReused:: 2
Info 3195 [16:40:44.677] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3196 [16:40:44.681] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 487 structureChanged: false Elapsed: 4.71015989780426ms
Info 3197 [16:40:44.682] Different program with same set of files:: structureIsReused:: 2
Info 3198 [16:40:45.222] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3199 [16:40:45.228] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 488 structureChanged: false Elapsed: 6.561243057250977ms
Info 3200 [16:40:45.229] Different program with same set of files:: structureIsReused:: 2
Info 3201 [16:40:46.264] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3202 [16:40:46.270] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 489 structureChanged: false Elapsed: 5.358400940895081ms
Info 3203 [16:40:46.270] Different program with same set of files:: structureIsReused:: 2
Info 3204 [16:40:46.270] getCompletionData: Get current token: 0.006348013877868652
Info 3205 [16:40:46.270] getCompletionData: Is inside comment: 0.03909003734588623
Info 3206 [16:40:46.271] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
Info 3207 [16:40:47.061] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3208 [16:40:47.069] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 490 structureChanged: false Elapsed: 7.318904995918274ms
Info 3209 [16:40:47.069] Different program with same set of files:: structureIsReused:: 2
Info 3210 [16:40:47.705] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3211 [16:40:47.714] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 491 structureChanged: false Elapsed: 8.335854053497314ms
Info 3212 [16:40:47.714] Different program with same set of files:: structureIsReused:: 2
Info 3213 [16:40:47.716] getCompletionData: Get current token: 0.011375069618225098
Info 3214 [16:40:47.716] getCompletionData: Is inside comment: 0.27497804164886475
Info 3215 [16:40:47.716] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
Info 3216 [16:40:47.717] getCompletionData: Get current token: 0.006273031234741211
Info 3217 [16:40:47.717] getCompletionData: Is inside comment: 0.04137992858886719
Info 3218 [16:40:47.717] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
Info 3219 [16:40:47.720] getCompletionData: Get current token: 0.007104992866516113
Info 3220 [16:40:47.721] getCompletionData: Is inside comment: 0.04949498176574707
Info 3221 [16:40:47.721] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
Info 3222 [16:40:47.921] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3223 [16:40:47.926] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 492 structureChanged: false Elapsed: 4.796999096870422ms
Info 3224 [16:40:47.926] Different program with same set of files:: structureIsReused:: 2
Info 3225 [16:40:47.927] getCompletionData: Get current token: 0.007841944694519043
Info 3226 [16:40:47.927] getCompletionData: Is inside comment: 0.05017697811126709
Info 3227 [16:40:47.927] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
Info 3228 [16:40:48.741] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3229 [16:40:48.745] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 493 structureChanged: false Elapsed: 4.052348017692566ms
